Genome	Species	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
SAMN39507710	anginosus	NA	SAMN39507710.contig00007	50136	52052	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507710	anginosus	NA	SAMN39507710.contig00007	109355	110815	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507710	anginosus	NA	SAMN39507710.contig00007	110938	112152	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507711	anginosus	NA	SAMN39507711.contig00003	71312	72040	+	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	BLASTX	243	243	100.00	99.59	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507711	anginosus	NA	SAMN39507711.contig00003	162959	164875	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.22	639	WP_014636291.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507712	anginosus	NA	SAMN39507712.contig00003	12725	13216	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507712	anginosus	NA	SAMN39507712.contig00004	8121	9335	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507712	anginosus	NA	SAMN39507712.contig00004	9458	10918	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	487	487	100.00	100.00	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507712	anginosus	NA	SAMN39507712.contig00004	81762	83678	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.22	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507714	anginosus	NA	SAMN39507714.contig00002	148958	150874	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.22	639	WP_014636291.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507714	anginosus	NA	SAMN39507714.contig00002	228224	228952	-	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507715	anginosus	NA	SAMN39507715.contig00003	14715	16631	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507716	anginosus	NA	SAMN39507716.contig00002	230711	231442	+	erm(T)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/LINCOSAMIDE/STREPTOGRAMIN/TYLOSIN	EXACTX	244	244	100.00	100.00	244	WP_002345002.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)	NA	NA
SAMN39507716	anginosus	NA	SAMN39507716.contig00002	235584	236936	-	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	451	458	98.47	98.67	451	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN39507716	anginosus	NA	SAMN39507716.contig00002	237055	238971	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.84	639	WP_000691741.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507717	anginosus	NA	SAMN39507717.contig00007	41389	41880	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507717	anginosus	NA	SAMN39507717.contig00012	45621	47537	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507718	anginosus	NA	SAMN39507718.contig00002	230676	231407	+	erm(T)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/LINCOSAMIDE/STREPTOGRAMIN/TYLOSIN	EXACTX	244	244	100.00	100.00	244	WP_002345002.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)	NA	NA
SAMN39507718	anginosus	NA	SAMN39507718.contig00002	235549	236901	-	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	451	458	98.47	98.67	451	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN39507718	anginosus	NA	SAMN39507718.contig00002	237020	238936	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.84	639	WP_000691741.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507719	anginosus	NA	SAMN39507719.contig00002	177325	179241	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507719	anginosus	NA	SAMN39507719.contig00003	100727	101218	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507722	anginosus	NA	SAMN39507722.contig00007	86358	86849	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507722	anginosus	NA	SAMN39507722.contig00012	45824	47740	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507723	anginosus	NA	SAMN39507723.contig00008	22459	24375	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_024052575.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507723	anginosus	NA	SAMN39507723.contig00008	24854	26197	+	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	448	458	97.82	99.55	448	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN39507723	anginosus	NA	SAMN39507723.contig00013	40888	42348	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507723	anginosus	NA	SAMN39507723.contig00013	42471	43685	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507724	anginosus	NA	SAMN39507724.contig00003	122301	124217	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507725	anginosus	NA	SAMN39507725.contig00014	39585	41501	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507726	anginosus	NA	SAMN39507726.contig00003	25663	27579	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.22	639	WP_014636291.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507726	anginosus	NA	SAMN39507726.contig00003	118498	119226	-	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	BLASTX	243	243	100.00	99.59	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507727	anginosus	NA	SAMN39507727.contig00002	100747	101238	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507727	anginosus	NA	SAMN39507727.contig00005	46563	48479	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507728	anginosus	NA	SAMN39507728.contig00003	121827	123743	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507729	anginosus	NA	SAMN39507729.contig00011	45893	47809	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507730	anginosus	NA	SAMN39507730.contig00009	59259	60602	-	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	448	458	97.82	99.55	448	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN39507730	anginosus	NA	SAMN39507730.contig00009	61081	62997	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_024052575.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507730	anginosus	NA	SAMN39507730.contig00013	7870	9084	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507730	anginosus	NA	SAMN39507730.contig00013	9207	10667	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN42334614	anginosus	NA	SAMN42334614.contig00003	25782	27698	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.06	639	WP_014636291.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN42334614	anginosus	NA	SAMN42334614.contig00003	188439	189167	-	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN42334615	anginosus	NA	SAMN42334615.contig00001	104564	106480	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN42334616	anginosus	NA	SAMN42334616.contig00019	5023	5751	-	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN42334617	anginosus	NA	SAMN42334617.contig00006	104564	106480	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN43302819	anginosus	NA	SAMN43302819.contig00001	104564	106480	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN43302820	anginosus	NA	SAMN43302820.contig00001	536871	538787	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN43302820	anginosus	NA	SAMN43302820.contig00006	27144	29060	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN43302821	anginosus	NA	SAMN43302821.contig00014	16084	18000	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN47264449	anginosus	NA	SAMN47264449.contig00004	110510	111001	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN47264449	anginosus	NA	SAMN47264449.contig00007	11414	12142	+	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN47264449	anginosus	NA	SAMN47264449.contig00007	52344	54260	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN47264449	anginosus	NA	SAMN47264449.contig00041	3293	4150	+	blaTEM-116	broad-spectrum class A beta-lactamase TEM-116	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027050.1	broad-spectrum class A beta-lactamase TEM-116	NA	NA
